Headline,Body ID,Stance,Confidence
Watch marine take sniper shot to the head and live,2267,unrelated,1
Judd Nelson isn't dead; report is a hoax,2332,unrelated,1
Saudi cleric issues fatwa on snowmen,1090,unrelated,1
What One Homeless Man Does with $100 Will Astonish You (VIDEO),359,unrelated,1
Nigeria says ceasefire agreed with Boko Haram,1003,unrelated,1
"No, That Wasn’t Paul Rudd Tackling an Airport Homophobe",242,unrelated,1
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",737,unrelated,1
ISIS Video Purports To Show Beheading Of British Aid Worker,1097,unrelated,1
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2042,unrelated,1
"Pope Francis did not tell boy heaven has room for pets, contrary to report",1408,unrelated,1
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,2124,unrelated,1
Tiger Woods' former luxury island goes on sale,1802,unrelated,1
6 hidden mass graves may hold missing Mexican students,2360,unrelated,1
Meteorite leaves crater in Nicaraguan capital Managua,757,unrelated,1
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,702,unrelated,1
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1459,unrelated,1
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,2236,unrelated,1
ISIL Beheads American Photojournalist in Iraq,2022,unrelated,1
Would-be rapist has penis severed by angry mob,368,unrelated,1
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",403,unrelated,1
Star Wars 7: JJ Abrams want to move release to summer 2015,1087,unrelated,1
NBC weatherman caught urinating in the woods live on air,1968,unrelated,1
"Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air",1545,unrelated,1
ISLAMIC STATE ‘FED MURDERED MAN TO HIS OWN MOTHER’,1659,unrelated,1
"Jihadi John named as Mohammed Emwazi, from west London",2125,unrelated,1
Axl Rose NOT Dead: Fake MSNBC Death Hoax Goes Viral On Facebook,769,unrelated,1
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,1196,unrelated,1
Watch: US marine survives Taliban sniper headshot in Afghanistan,532,unrelated,1
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,1764,unrelated,1
US Marine survives headshot from Taliban (video),532,unrelated,1
Purported ISIS claim: Jordan airstrike kills female US hostage,2125,unrelated,1
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,161,unrelated,1
Missing Libyan jetliners raise fears of terror attacks on 9/11,1515,unrelated,1
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),1015,unrelated,1
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",1651,unrelated,1
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,2124,unrelated,1
British Aid Worker Confirmed Murdered By ISIS,68,unrelated,1
Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,1855,unrelated,1
ISIS leader ‘killed’ in US airstrikes,1889,unrelated,1
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,691,unrelated,1
Update: Did Boston.com Make Up This Story About The Web Sheriff Ben Edelman Sending Racist Emails?,1029,unrelated,1
Rapper identified as James Foley's executioner: reports,591,unrelated,1
Islamic State reports youngest jihadist 'martyred' in battle,1863,unrelated,1
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,787,unrelated,1
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1223,unrelated,1
Samsung is reportedly making a secret new chip in the Apple Watch,1646,unrelated,1
I aborted my baby because it was a boy,698,unrelated,1
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',499,unrelated,1
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,17,unrelated,1
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",609,unrelated,1
Obama denounces killing of journalist James Foley and pledges ‘justice’,1120,unrelated,1
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',2219,unrelated,1
Woman Says She Gave Her Cheating Man a Printout of His DMs for Christmas,2034,unrelated,1
"Would you pay $10,000 for the Apple Watch?",1157,unrelated,1
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",388,unrelated,1
British Man Slaps People If They Sneeze In Public,678,unrelated,1
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2044,unrelated,1
That’s one way to clean it: Apple Watch will reportedly survive a trip through the shower,2502,unrelated,1
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,757,unrelated,1
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,2163,unrelated,1
Iraqi media says ISIS militants have contracted Ebola,1004,unrelated,1
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,1408,unrelated,1
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",1954,unrelated,1
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,459,unrelated,1
Kim Jong-Un 'bans the name Kim Jong-un',1175,unrelated,1
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1483,unrelated,1
Detroit Police Issue Statement That The Batmobile Is Safe,2055,unrelated,1
Lucita Sandoval sex tape hoax: Viral Argentine video features college student ― not 16-year-old boy,822,unrelated,1
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,56,unrelated,1
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1693,unrelated,1
Former British Rapper Reportedly Under Investigation for James Foley Beheading,116,unrelated,1
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",2044,unrelated,1
Report: Amazon to Launch Ad-Supported Streaming Service,2129,unrelated,1
"Man chops off own penis, throws it in a dustbin after poor show in bed",1517,unrelated,1
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,2127,unrelated,1
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2524,unrelated,1
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",1987,unrelated,1
Missing Mexican students 'not found in mass grave',2360,unrelated,1
Not coming to a store near you: The pumpkin spice condom,242,unrelated,1
ISIS Militants Allegedly Contracted Ebola,1120,unrelated,1
North Korea Leader Kim Jong Un Is Still In Charge: Source,1580,unrelated,1
‘Evocative shape': Is Vladimir Putin trolling the world with his motorcade formation?,303,unrelated,1
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,80,unrelated,1
ISIS Militant “Jihadi John” Identified As Young West Londoner,2470,unrelated,1
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",206,unrelated,1
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1906,unrelated,1
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,737,unrelated,1
North Korea Leader Kim Jong Un Is Still In Charge: Source,1567,unrelated,1
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1253,unrelated,1
Did a Meteorite Impact in Nicaragua over the Weekend?,2475,unrelated,1
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',240,unrelated,1
"HBO streaming service could launch in April for $15 per month, work on Apple TV",403,unrelated,1
Airport worker strips naked at security scanner in protest against guards,1831,unrelated,1
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,651,unrelated,1
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",979,unrelated,1
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1103,unrelated,1
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1090,unrelated,1
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1628,unrelated,1
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',1026,unrelated,1
Star Wars VII for a New SUMMER Release Date!?,1697,unrelated,1
Nicaragua says meteorite probable cause of blast in capital,757,unrelated,1
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,17,unrelated,1
GCPD Solved Stolen Batmobile Case?,322,unrelated,1
Luke Somers 'killed in failed rescue attempt in Yemen',545,unrelated,1
Amazon's first brick-and-mortar store said to open in Manhattan,742,unrelated,1
Air travelers wary of Ebola fears seen with surgical masks ... and a HAZMAT suit,817,unrelated,1
CNN Plays Alleged Recording of Michael Brown Shooting,900,unrelated,1
Matt Taibbi on leave of absence from First Look Media,225,unrelated,1
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",2260,unrelated,1
IS Fighters Seize Weapons Cache Meant for Kurds,2483,unrelated,1
Tiger Woods selling Swedish villa — island included,1802,unrelated,1
Rumor Fatigue Sets In at False Alarms of Castro’s Death,545,unrelated,1
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,1642,unrelated,1
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,387,unrelated,1
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,1678,unrelated,1
Wayward sister ‘nun the wiser’ about baby,391,unrelated,1
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',684,unrelated,1
White House Fence Jumper Made It Further Into Building Than Reported,508,unrelated,1
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,2125,unrelated,1
Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,1544,unrelated,1
Apple may launch 12-inch MacBook Air with Retina Display,1097,unrelated,1
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,221,unrelated,1
"In Moscow, police are looking for a felon, cut the male genitals",573,unrelated,1
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,643,unrelated,1
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1466,unrelated,1
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1071,unrelated,1
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,190,unrelated,1
Soldier shot at war memorial in Canada,892,unrelated,1
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",1689,unrelated,1
Somali terrorist leader dead after US airstrike,2374,unrelated,1
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",2043,unrelated,1
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,2295,unrelated,1
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,1136,unrelated,1
Kim Had Ankle Surgery:  Source,1375,unrelated,1
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2200,unrelated,1
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,465,unrelated,1
Alleged audio of Michael Brown shooting released,1379,unrelated,1
REPORT: The Batmobile Might Have Been Stolen In Detroit,2055,unrelated,1
Scientists Doubt That Meteor Caused Crater In Nicaragua,1071,unrelated,1
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,1987,unrelated,1
Give a homeless man $100 and see what he does with it [Video],1940,unrelated,1
Kim Jong-Un 'bans the name Kim Jong-un',979,unrelated,1
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,456,unrelated,1
"Sorry, KFC isn't going to be selling weed in Colorado restaurants",1826,unrelated,1
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,126,unrelated,1
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1165,unrelated,1
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,36,unrelated,1
‘Photo of slain IS leader’ reported to be doctored,1473,unrelated,1
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1087,unrelated,1
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,1611,unrelated,1
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,752,unrelated,1
Conflicting reports on alleged IS capture of Canadian woman,1319,unrelated,1
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,2218,unrelated,1
Big Bank Hank dead: Sugarhill Gang member and rapper dies aged 57,1996,unrelated,1
"Jihadi John named as Mohammed Emwazi, from west London",1933,unrelated,1
Dog found abandoned outside railway station with suitcase of his belongings,650,unrelated,1
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1560,unrelated,1
Christian Bale Exits Steve Jobs Movie (Exclusive),1646,unrelated,1
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1938,unrelated,1
Man chops off own penis after being dumped by his girlfriend,1398,unrelated,1
Mexican investigators fear mass grave might hold 43 missing students,2360,unrelated,1
N Korean leader misses annual ritual; sister ‘takes over duties’,2048,unrelated,1
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1476,unrelated,1
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],1820,unrelated,1
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,691,unrelated,1
